Id,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Probability,Predicted_class,Risk
56928,0.682802992,49,1,2439.0,,10,0,2,0,0.0,0.1116130175323079,1,medium
56929,0.24920827,61,1,1.360648039,4258.0,18,0,4,2,0.0,0.3863220260558109,1,medium
56930,0.1199968,53,0,1.350287908,2083.0,10,0,2,0,2.0,0.0350989247684988,0,low
56931,0.007608894,83,0,1915.0,,7,0,2,0,0.0,0.0033992347428821,0,low
56932,0.105335576,53,0,0.206470708,9797.0,12,0,2,0,2.0,0.0115351942059384,0,low
56933,0.020631947,62,1,0.469088485,6000.0,14,0,1,0,0.0,0.0355456643632015,0,low
56934,0.0,35,0,0.230202263,5833.0,4,0,2,0,2.0,0.0117912393505366,0,low
56935,1.165304269,26,1,0.08137045,1400.0,2,0,0,0,0.0,0.3264607895261955,1,medium
56936,0.037246668,68,0,0.025927141,3046.0,14,0,0,0,0.0,0.0089561277994778,0,low
56937,0.039566447,53,0,0.209145332,7850.0,17,0,1,0,2.0,0.0127693673373432,0,low
56938,0.9999999,63,1,0.2125132,3787.0,4,0,0,0,1.0,0.1518701214415729,1,medium
56939,0.416540921,47,0,0.365408648,4000.0,19,0,1,0,2.0,0.0919924720834038,0,low
56940,0.019533008,74,0,0.607752653,6500.0,10,0,5,0,0.0,0.0158110324835295,0,low
56941,0.131027331,29,0,576.0,0.0,6,0,0,0,0.0,0.0174470837702689,0,low
56942,0.047650102,60,0,2937.0,,5,0,2,0,0.0,0.0046803312136547,0,low
56943,0.038104946,40,0,0.401268426,5833.0,7,0,2,0,2.0,0.0095782840990902,0,low
56944,6584.0,41,0,0.318706085,7542.0,11,0,1,0,2.0,0.1296192137516068,1,medium
56945,0.314685315,60,0,0.191760722,8859.0,7,0,0,0,1.0,0.0123538176828441,0,low
56946,0.120154951,51,0,0.850696235,3877.0,12,0,2,0,0.0,0.0215626330159698,0,low
56947,0.858878623,25,3,0.227262954,4650.0,7,0,0,0,0.0,0.2508023968269785,1,medium
56948,0.140583554,56,0,0.333610649,1201.0,4,1,0,0,0.0,0.1306283260687041,1,medium
56949,0.202898551,22,0,12.0,0.0,2,0,0,0,0.0,0.0269075426612441,0,low
56950,0.003879675,81,0,0.032061369,5083.0,6,0,1,0,1.0,0.0035634339745002,0,low
56951,0.1564187,55,0,0.557163531,6218.0,12,0,2,0,1.0,0.0161020415725047,0,low
56952,0.0,58,0,0.280780417,8251.0,8,0,1,0,0.0,0.0077622080181319,0,low
56953,0.405198267,31,0,0.043191362,3333.0,4,0,0,0,0.0,0.0266863390595533,0,low
56954,0.093127125,68,0,41.0,,3,0,0,0,,0.003144599119019,0,low
56955,0.838198765,64,0,0.112588741,10000.0,4,0,0,0,0.0,0.0320057074267962,0,low
56956,0.033632542,62,0,0.408050513,3800.0,6,0,1,0,0.0,0.0060799714166466,0,low
56957,0.265962005,59,0,1244.0,,6,0,0,0,0.0,0.0111135396603284,0,low
56958,0.061834915,56,0,0.452242283,6867.0,10,0,2,0,2.0,0.0102553182842551,0,low
56959,0.75400793,33,0,0.293115201,4400.0,8,1,0,1,0.0,0.4594935513006971,1,medium
56960,0.015800039,77,0,52.0,,8,0,0,0,0.0,0.0028360394066862,0,low
56961,0.071509085,61,0,2895.0,,10,0,2,0,0.0,0.0076487674022048,0,low
56962,0.030995788,47,5,0.891524241,8600.0,15,0,6,0,4.0,0.1469151616720829,1,medium
56963,0.050697574,53,0,0.362390038,8752.0,6,0,1,0,0.0,0.0098548195375664,0,low
56964,0.133877655,65,0,0.294235255,3000.0,12,0,0,0,1.0,0.0159243200150364,0,low
56965,0.097341471,63,0,0.210959355,6076.0,5,0,1,0,0.0,0.0072657967262809,0,low
56966,0.076219351,56,0,0.340057637,4510.0,18,0,1,0,1.0,0.0213925876788146,0,low
56967,0.413862046,41,2,0.443522361,2168.0,5,0,1,0,0.0,0.1303793536639257,1,medium
56968,0.045493881,63,0,1.03898051,2000.0,8,0,2,0,0.0,0.0147961179940989,0,low
56969,0.012887799,68,0,138.0,,8,0,1,0,0.0,0.0028514285666848,0,low
56970,0.03162142,64,0,0.250841418,5050.0,9,0,2,0,1.0,0.0051722823622968,0,low
56971,0.019548636,47,0,0.038678835,2300.0,9,0,0,0,2.0,0.0175917175264202,0,low
56972,0.979251729,50,0,0.410227056,5240.0,7,0,1,0,1.0,0.0702639100464999,0,low
56973,0.06321561,55,0,0.289461358,2134.0,9,1,0,0,0.0,0.1937305844529719,1,medium
56974,0.14147856,59,3,1962.0,,9,1,1,0,2.0,0.1854286414067657,1,medium
56975,1.318936877,29,2,0.414870353,3200.0,6,3,1,0,4.0,0.6147710836286799,1,high
56976,0.082383214,42,0,0.009832514,12000.0,3,0,0,0,2.0,0.0062411752944644,0,low
56977,0.121759584,81,0,1801.0,,20,0,1,0,1.0,0.0092443581835822,0,low
56978,0.346665507,62,0,0.374691865,3650.0,9,0,2,0,2.0,0.0318615439386457,0,low
56979,0.078923959,68,0,0.459297344,3500.0,11,0,1,0,0.0,0.0118959776451616,0,low
56980,0.821146765,58,0,0.096479791,2300.0,4,0,0,0,1.0,0.0421964504426745,0,low
56981,0.047280934,47,0,0.459192601,8000.0,11,0,2,0,0.0,0.0145602257121471,0,low
56982,0.202311182,75,0,0.134127162,4450.0,9,0,0,0,0.0,0.0107132380731189,0,low
56983,0.022027942,64,0,0.19525782,7000.0,7,0,1,0,0.0,0.0064485880213306,0,low
56984,0.897775556,62,0,0.122144311,4420.0,2,0,0,0,1.0,0.0393900026069999,0,low
56985,0.034820158,42,0,4782.0,,9,0,3,0,3.0,0.0097880617482569,0,low
56986,0.367664771,41,0,0.715381146,4433.0,8,0,1,0,0.0,0.0401079829517364,0,low
56987,0.970296,63,2,1.758324168,10000.0,31,0,10,0,1.0,0.4172442298489275,1,medium
56988,0.013197018,40,0,0.232987313,2600.0,8,0,1,0,1.0,0.0137115163803115,0,low
56989,0.95512439,50,1,0.413693809,6250.0,6,0,1,0,1.0,0.1586343643884061,1,medium
56990,0.341528787,51,0,0.390265102,2300.0,7,0,1,0,1.0,0.0291184027797329,0,low
56991,0.0,60,0,0.437816764,7694.0,8,0,1,0,0.0,0.008474045424564,0,low
56992,0.0,62,0,1186.0,,5,0,1,0,0.0,0.0046987452429961,0,low
56993,0.0,68,0,1024.0,,5,0,1,0,0.0,0.0037461435514675,0,low
56994,0.188337476,79,0,0.079792021,10000.0,10,0,2,0,1.0,0.0111150115011214,0,low
56995,0.023948803,60,0,0.322708865,13333.0,7,0,3,0,0.0,0.0059130269148241,0,low
56996,0.55764929,36,0,0.537952401,7100.0,8,0,1,0,0.0,0.0409605628968596,0,low
56997,0.9999999,63,0,127.0,,1,0,0,0,0.0,0.0481955645351835,0,low
56998,0.715476818,49,0,0.184414636,10958.0,10,0,0,0,0.0,0.0329543209255333,0,low
56999,0.0,36,0,1785.5,1.0,8,0,2,0,0.0,0.0080955358695052,0,low
57000,0.546641085,52,0,0.52736792,4201.0,8,0,1,0,0.0,0.0404814078762515,0,low
57001,0.407701967,40,0,0.439834502,8700.0,8,0,1,0,3.0,0.0245293578161191,0,low
57002,0.133474964,75,0,0.015794458,32732.0,11,0,0,0,1.0,0.0084852110536303,0,low
57003,0.049297535,36,0,1155.0,,5,0,2,0,0.0,0.0066489036733529,0,low
57004,0.0,55,0,0.201055262,3600.0,12,0,0,0,0.0,0.0147239397344247,0,low
57005,0.459907981,42,0,0.460191982,8854.0,17,0,4,0,1.0,0.0550888973076513,0,low
57006,0.456301051,68,0,0.28569348,20598.0,21,0,2,0,1.0,0.0308340209295489,0,low
57007,0.974833753,39,1,0.452146397,16748.0,9,0,2,0,5.0,0.2091639412295382,1,medium
57008,0.0,31,0,0.079819277,1991.0,3,0,0,0,0.0,0.0272944223835303,0,low
57009,0.069139858,67,1,2350.0,,16,0,1,0,0.0,0.0363431591039837,0,low
57010,0.024598394,63,0,0.071026869,4800.0,8,0,0,0,0.0,0.0051059297104241,0,low
57011,0.507396727,26,0,0.178839211,3600.0,9,0,0,0,0.0,0.0675811616856457,0,low
57012,1.634408602,71,2,0.1243208,4600.0,6,5,0,1,0.0,0.5720630647166262,1,high
57013,0.013600385,65,2,966.0,,22,0,1,0,0.0,0.0671948723366356,0,low
57014,0.072828238,69,0,0.013724435,7431.0,4,0,0,0,0.0,0.0062931191311098,0,low
57015,0.281738055,35,0,0.278706199,7419.0,9,0,1,0,2.0,0.0211632542452048,0,low
57016,0.182314469,36,0,0.137076796,2421.0,3,0,0,0,2.0,0.0220832176533753,0,low
57017,0.17078681,47,0,353.0,,11,0,0,0,0.0,0.0241335482938081,0,low
57018,0.141938467,49,0,0.620739535,11060.0,19,0,3,0,0.0,0.0474618192220964,0,low
57019,0.58664464,53,2,3969.0,,14,0,2,0,2.0,0.1577612873594734,1,medium
57020,0.705705317,71,1,6410.0,,17,0,2,0,0.0,0.0842869108435416,0,low
57021,0.04244606,49,0,3786.0,,8,0,2,0,0.0,0.0086648497154888,0,low
57022,0.014952695,77,0,397.0,,10,0,1,0,1.0,0.0073087975324455,0,low
57023,0.167977603,63,0,0.011188388,3306.0,3,0,0,0,0.0,0.0135809680774066,0,low
57024,0.201085663,48,0,0.322114934,10666.0,16,0,2,0,4.0,0.0257643341806459,0,low
57025,0.232844663,62,0,369.0,,5,0,0,0,1.0,0.0180533486900404,0,low
57026,0.006435995,53,0,0.000529381,17000.0,11,0,0,0,2.0,0.01019286565038,0,low
57027,0.185170148,51,0,0.419152914,12300.0,10,0,2,0,0.0,0.0235497638993865,0,low
57028,0.83151404,70,0,0.214524926,10450.0,4,0,2,0,0.0,0.0216151114144853,0,low
57029,0.90852151,31,0,0.607300628,4300.0,6,0,0,0,0.0,0.0964473412297814,0,low
57030,0.368051087,55,1,0.235670488,3750.0,15,0,0,0,0.0,0.0926791449832889,0,low
57031,0.042806267,41,0,0.014397121,5000.0,3,0,0,0,0.0,0.0057410754240268,0,low
57032,0.725379103,34,0,0.440194489,3084.0,12,0,1,0,1.0,0.1052409537450505,1,medium
57033,0.687123864,48,0,0.21634169,14000.0,6,0,1,0,1.0,0.0267165001297338,0,low
57034,0.040868344,46,0,0.482089144,3656.0,15,0,3,0,0.0,0.0167691014342275,0,low
57035,0.785738087,21,0,0.058284763,1200.0,1,0,0,0,0.0,0.0996877005812905,0,low
57036,0.029852856,65,0,0.467688077,5090.0,17,0,2,0,0.0,0.0097709479359141,0,low
57037,0.041655093,33,0,0.01552795,7083.0,17,0,0,0,0.0,0.0140936817283829,0,low
57038,0.337886851,59,1,0.034519621,22450.0,14,0,0,1,0.0,0.157036250956114,1,medium
57039,0.596617465,43,1,1.980509745,2000.0,9,0,1,0,0.0,0.1065151388417534,1,medium
57040,0.077994429,59,0,0.00745319,5500.0,8,0,0,0,0.0,0.0068409715387154,0,low
57041,0.526017699,83,0,0.314920881,10300.0,7,0,2,2,1.0,0.0713489815009219,0,low
57042,0.119187724,41,0,0.676831944,4557.0,12,0,3,0,4.0,0.0249291610177564,0,low
57043,0.168060998,37,0,3122.0,,10,0,2,0,0.0,0.0231408617786772,0,low
57044,0.009939854,69,0,0.110930567,16000.0,19,0,1,0,0.0,0.0094221511704546,0,low
57045,0.0,58,0,0.05931279,7333.0,7,1,0,0,0.0,0.1318011626037525,1,medium
57046,0.013949303,29,0,5.552941176,764.0,8,0,3,0,0.0,0.0122261173974497,0,low
57047,0.751911143,54,0,0.56629374,4200.0,7,0,1,0,0.0,0.0462286323356591,0,low
57048,0.009972883,72,0,0.028401681,6900.0,9,0,1,0,0.0,0.0053150824764677,0,low
57049,0.144769524,74,0,0.204993065,7209.0,6,0,1,0,0.0,0.0109587757087377,0,low
57050,0.902546327,47,0,0.358919756,10330.0,6,0,3,0,1.0,0.0383524229296625,0,low
57051,0.584837053,39,0,0.185657596,21167.0,7,0,2,0,3.0,0.0462735972934069,0,low
57052,0.036997154,40,0,0.003716485,3766.0,1,0,0,0,2.0,0.0098365332777102,0,low
57053,0.008536787,69,0,0.185381462,10000.0,9,0,2,0,0.0,0.0048726476093868,0,low
57054,0.0,40,0,0.378003548,6200.0,5,0,1,0,3.0,0.0185652509917378,0,low
57055,0.035694876,46,0,0.384650215,4416.0,8,0,1,0,0.0,0.009785867835021,0,low
57056,0.098009292,57,0,0.070362997,36666.0,11,0,1,0,3.0,0.0135415933877301,0,low
57057,0.026702952,49,0,0.153405944,5416.0,8,0,1,0,2.0,0.0065624736177542,0,low
57058,0.971331635,63,0,1.205084262,3500.0,12,0,2,0,0.0,0.1345411920181943,1,medium
57059,0.148847579,68,0,0.279577856,5400.0,9,0,1,0,0.0,0.008118084499512,0,low
57060,0.0918004,45,0,0.151566882,8200.0,5,0,1,0,0.0,0.0091095469235399,0,low
57061,0.019845037,62,0,1.19990005,2000.0,16,0,3,0,1.0,0.0220277092018191,0,low
57062,0.015704403,48,0,0.307958939,7500.0,6,0,2,0,1.0,0.0102824297757215,0,low
57063,0.048373193,63,0,912.0,1.0,10,0,1,0,0.0,0.0069127701050617,0,low
57064,0.004261803,39,0,0.736100436,3902.0,11,0,2,0,1.0,0.0233860793356067,0,low
57065,0.078054445,58,0,0.265721332,1621.0,3,0,1,0,0.0,0.0094322292406357,0,low
57066,0.205768967,41,0,0.663023194,3750.0,11,0,2,0,0.0,0.0247390956326375,0,low
57067,0.035468608,65,0,31.0,,2,0,0,0,,0.003088001078025,0,low
57068,0.587268081,47,0,0.349606951,2416.0,4,0,1,0,0.0,0.0381289623955349,0,low
57069,0.215017444,52,0,0.387366465,6458.0,7,0,1,0,0.0,0.0183169821779618,0,low
57070,0.108222944,59,2,0.864159965,4600.0,7,0,2,0,1.0,0.1112528297300295,1,medium
57071,0.055318895,66,0,2786.0,,49,0,1,0,,0.0088407609786597,0,low
57072,0.144734312,75,0,0.118393906,6300.0,4,0,0,0,0.0,0.0112709208217217,0,low
57073,0.617940199,42,0,0.00109075,4583.0,1,0,0,0,0.0,0.021748830760649,0,low
57074,0.0,42,0,0.399426606,8719.0,7,0,1,0,1.0,0.0167650872437082,0,low
57075,0.030643184,63,1,0.255158642,4506.0,8,1,1,0,0.0,0.1735289655999251,1,medium
57076,0.664826703,49,0,0.363727273,10999.0,8,0,1,0,2.0,0.0228525516674112,0,low
57077,0.041130967,64,0,0.494897959,1175.0,6,0,0,0,0.0,0.0059011623654466,0,low
57078,0.218889042,59,0,0.184401114,3589.0,7,0,0,0,0.0,0.0232796315190935,0,low
57079,0.12758984,75,0,228.0,,3,0,0,0,0.0,0.0059509452235307,0,low
57080,0.007912451,54,0,0.280953174,6000.0,16,0,1,0,0.0,0.0087097182182032,0,low
57081,0.442748092,38,0,0.113365682,6800.0,4,0,1,0,0.0,0.0217784755257674,0,low
57082,0.979525512,54,0,0.240324489,5916.0,6,0,0,0,1.0,0.0533122798360113,0,low
57083,0.9999999,41,0,0.0,,0,0,0,0,0.0,0.1372084972481152,1,medium
57084,0.053348468,46,0,0.088115513,2700.0,11,0,0,0,1.0,0.0170097001673666,0,low
57085,0.053154951,34,0,0.55138019,4310.0,11,0,1,0,2.0,0.0350934670416511,0,low
57086,0.0,53,0,0.48700857,7350.0,8,0,1,0,2.0,0.017233574431331,0,low
57087,0.02751624,64,0,0.150497086,2916.0,4,0,1,0,0.0,0.0050014374336681,0,low
57088,0.319650543,47,0,0.247063282,7916.0,6,0,1,0,4.0,0.015234119130238,0,low
57089,0.031604355,57,0,0.331559451,19166.0,16,0,4,0,0.0,0.016933495188889,0,low
57090,0.469175035,38,0,0.037234549,10500.0,6,0,0,0,0.0,0.0234008977108768,0,low
57091,0.222619435,61,0,0.490765172,7200.0,8,0,2,0,2.0,0.0111006029972118,0,low
57092,0.558762104,41,1,3137.0,,11,0,2,0,2.0,0.1046358145707775,1,medium
57093,0.113465624,59,0,0.282075696,4200.0,9,0,1,0,2.0,0.0145693115254797,0,low
57094,0.108146862,58,0,0.020398368,4166.0,4,0,0,0,0.0,0.0099379088193341,0,low
57095,0.656520503,63,1,0.270968532,8166.0,10,0,2,0,0.0,0.045118127370108,0,low
57096,0.967836014,37,0,0.180218608,3750.0,4,0,1,0,1.0,0.092630899860777,0,low
57097,0.005277396,65,0,0.361408882,11100.0,6,0,2,0,1.0,0.0061425048051857,0,low
57098,0.49889476,49,0,0.811320755,4769.0,13,0,2,0,2.0,0.074300349560262,0,low
57099,0.537409493,59,0,0.154789272,9134.0,4,0,1,0,3.0,0.0192443813210262,0,low
57100,0.057404686,39,0,0.031036297,1900.0,7,0,0,0,1.0,0.012615232818153,0,low
57101,0.0,89,0,0.0,,4,0,0,0,0.0,0.00343231361875,0,low
57102,0.079965162,50,0,0.357504665,3750.0,9,0,1,0,1.0,0.0141622630150439,0,low
57103,0.815148106,49,4,0.424867374,30159.0,13,4,7,6,0.0,0.5789507291322664,1,high
57104,0.026418122,54,0,0.081043064,18483.0,4,0,1,0,2.0,0.008694573746167,0,low
57105,0.043713291,44,0,0.188786594,9666.0,18,0,1,0,1.0,0.0202651486344528,0,low
57106,0.086910154,53,0,0.173704653,12100.0,14,0,2,0,2.0,0.008649490607795,0,low
57107,0.440838878,32,0,0.33754778,3400.0,5,0,0,0,0.0,0.0278054630175371,0,low
57108,0.557178397,74,0,341.0,,8,0,0,0,0.0,0.0339609069149181,0,low
57109,0.0,24,0,0.0,,1,0,0,0,0.0,0.0152929543844832,0,low
57110,0.668870341,53,0,0.23338257,4061.0,5,1,1,0,3.0,0.3192849659905014,1,medium
57111,0.644839725,55,0,0.958656331,3095.0,7,0,1,0,2.0,0.0495979075728602,0,low
57112,0.9999999,58,0,4625.0,,3,0,2,0,0.0,0.0326064100804528,0,low
57113,0.249197018,43,0,0.633348478,2200.0,7,0,0,0,2.0,0.022378080611446,0,low
57114,0.841815818,44,0,0.364259696,4666.0,5,0,1,0,2.0,0.0691468631407362,0,low
57115,0.265869849,56,0,0.184118674,4583.0,10,0,0,0,0.0,0.0246943853605892,0,low
57116,0.365327071,61,0,0.313814895,12500.0,8,0,1,0,0.0,0.0102146327311542,0,low
57117,0.013465998,69,0,0.168138644,6000.0,8,0,1,0,1.0,0.0036287029037667,0,low
57118,0.397325347,46,0,7215.0,,18,0,4,0,1.0,0.0597628803132122,0,low
57119,0.147800113,49,0,0.520241308,6298.0,18,0,2,1,2.0,0.1069932264923368,1,medium
57120,0.030920829,55,0,19.0,,3,0,0,0,0.0,0.0062614458506675,0,low
57121,0.011730205,76,0,0.482758621,4755.0,23,0,2,0,0.0,0.0135797419148322,0,low
57122,0.9999999,33,1,0.500312305,1600.0,4,1,0,0,2.0,0.5003667755948077,1,high
57123,0.166817782,57,0,0.230501054,12333.0,11,0,2,0,1.0,0.0097255448854156,0,low
57124,0.0,52,0,0.465150766,6068.0,4,0,3,0,0.0,0.0179435807514365,0,low
57125,0.186645258,36,0,0.139160099,8500.0,10,0,0,0,0.0,0.0213473970443412,0,low
57126,0.049682903,59,0,0.146923582,13700.0,7,0,1,0,0.0,0.0038479441315856,0,low
57127,0.116925424,60,0,0.386120749,7204.0,10,0,2,0,1.0,0.0118243539118865,0,low
57128,0.111911088,47,0,0.181363727,5000.0,3,0,1,0,0.0,0.0093267464228896,0,low
57129,0.972612633,39,0,0.675729708,2500.0,5,0,0,1,1.0,0.3472281165915277,1,medium
57130,0.019234114,68,0,0.232035928,5343.0,6,0,1,0,0.0,0.0038565005308442,0,low
57131,0.457731234,71,0,0.391090541,6913.0,11,0,1,0,0.0,0.0218085135748167,0,low
57132,0.146089885,24,0,1.860465116,300.0,4,0,0,0,0.0,0.0151691109328463,0,low
57133,0.580020256,66,0,2161.0,,12,0,0,0,0.0,0.0199847612452178,0,low
57134,0.07743507,45,0,0.061993801,10000.0,9,0,0,0,3.0,0.0123249436591039,0,low
57135,0.0,41,0,0.331402439,3279.0,5,0,1,0,2.0,0.0170635110844011,0,low
57136,0.917626893,36,0,2370.0,,9,0,1,0,0.0,0.1307561492442745,1,medium
57137,0.956943169,44,2,0.107475574,4400.0,9,2,0,0,0.0,0.4730458494959591,1,medium
57138,0.009098832,34,0,21.0,,10,0,0,0,0.0,0.0147960187751165,0,low
57139,0.742151312,29,0,0.165826734,4166.0,5,0,0,0,1.0,0.0699901471868142,0,low
57140,0.245072142,43,0,0.272926388,10500.0,15,0,2,0,0.0,0.0223574729517272,0,low
57141,0.033452034,41,0,0.201865058,14583.0,9,0,3,0,2.0,0.0088390424147865,0,low
57142,0.22183542,33,0,0.259820639,7916.0,9,0,2,0,2.0,0.0190471066183994,0,low
57143,0.030727323,72,0,0.493359762,5044.0,9,0,3,0,0.0,0.0108603243053179,0,low
57144,0.774164877,32,2,0.585662211,2468.0,12,0,0,0,1.0,0.3348206098727531,1,medium
57145,0.241750485,29,0,0.225109956,2500.0,10,0,0,0,0.0,0.0460052238211012,0,low
57146,0.168442468,55,0,0.11967617,2840.0,6,0,0,0,1.0,0.0139573581394815,0,low
57147,0.422557744,73,0,0.032769831,3844.0,1,0,0,0,0.0,0.0188480502194891,0,low
57148,0.013672911,59,0,10.0,,6,0,0,0,,0.0040862228375107,0,low
57149,0.321941029,49,0,0.073674106,12500.0,8,1,0,0,0.0,0.1015744289646124,1,medium
57150,0.316053679,46,0,0.378727806,5800.0,11,0,2,0,0.0,0.0254348991180662,0,low
57151,0.080210125,49,0,0.428808558,5421.0,9,0,2,0,2.0,0.0152595596815307,0,low
57152,0.001545314,32,0,0.917118266,3136.0,6,0,2,0,0.0,0.0142670539009948,0,low
57153,0.631046119,44,0,0.197288453,6416.0,7,0,2,0,0.0,0.0288702415428545,0,low
57154,0.32065985,25,0,0.357547484,3000.0,7,0,1,0,0.0,0.0526070159348204,0,low
57155,0.331059209,51,0,0.125836474,13000.0,11,0,0,0,0.0,0.0202926556429525,0,low
57156,0.9999999,47,0,0.026533166,3994.0,3,0,0,0,2.0,0.1411855685722977,1,medium
57157,0.0,78,0,46.0,,2,0,0,0,0.0,0.0055778600208312,0,low
57158,0.02234772,72,0,568.0,,8,0,0,0,1.0,0.0044760167033571,0,low
57159,0.089203036,38,0,0.871611094,3208.0,9,0,2,0,3.0,0.0238803567647661,0,low
57160,0.935528424,37,0,0.604773714,3225.0,10,0,0,0,0.0,0.1855787038710817,1,medium
57161,0.132313559,59,0,0.439751679,9825.0,15,0,2,0,0.0,0.0150880691188491,0,low
57162,0.978670222,48,2,0.16942593,4650.0,6,0,1,1,1.0,0.3781200139837262,1,medium
57163,0.391877484,44,0,0.628219485,6250.0,9,0,2,0,2.0,0.0355040802809512,0,low
57164,0.182439056,55,0,3975.0,,12,0,2,0,0.0,0.0141534309347399,0,low
57165,0.0,60,0,0.268032919,12393.0,5,0,1,0,1.0,0.0055145536602158,0,low
57166,0.152668218,53,0,0.594001176,5100.0,19,0,1,1,1.0,0.1179215260343424,1,medium
57167,0.312554813,50,1,0.379388706,8800.0,25,0,2,0,1.0,0.0662054172091392,0,low
57168,0.030762896,67,0,0.106964345,3000.0,9,0,0,0,1.0,0.0094164994499852,0,low
57169,0.069995,40,1,0.357728454,5000.0,6,0,1,1,1.0,0.1985329095741891,1,medium
57170,0.0,39,2,0.328558082,3210.0,11,0,0,0,1.0,0.1682523671513052,1,medium
57171,0.0,39,0,988.0,,10,0,2,0,0.0,0.0105746830564618,0,low
57172,0.597511714,48,0,0.393767705,6000.0,12,0,1,0,2.0,0.0446501544979278,0,low
57173,0.734375285,67,0,1.051487128,4000.0,13,0,1,0,0.0,0.064896106880736,0,low
57174,0.960604466,39,1,738.0,,3,2,0,0,,0.4938161243528167,1,medium
57175,0.9999999,52,0,0.08633542,38500.0,5,0,2,0,0.0,0.0817931917847064,0,low
57176,0.106602458,58,0,0.108410116,5100.0,3,0,0,0,0.0,0.0087421228535273,0,low
57177,0.18618419,63,0,0.31375653,18950.0,17,0,3,0,2.0,0.0133137937876751,0,low
57178,0.0,60,0,689.0,,8,0,1,0,0.0,0.0054617992019865,0,low
57179,0.030833577,88,0,0.0011378,7909.0,5,0,0,0,0.0,0.0067651662605863,0,low
57180,0.9999999,80,0,991.0,,7,0,1,0,0.0,0.0242534764904235,0,low
57181,0.074483586,56,0,0.453418633,2500.0,10,0,1,0,0.0,0.018365118812223,0,low
57182,0.019320453,25,0,0.718954248,764.0,6,0,0,0,0.0,0.0130971581757487,0,low
57183,0.747577296,31,1,0.463303795,4400.0,7,0,1,0,2.0,0.1587234522412016,1,medium
57184,0.62190352,29,0,0.051237191,4000.0,3,2,0,0,1.0,0.2728412150754277,1,medium
57185,0.143647312,36,0,0.249275072,10000.0,6,0,1,0,0.0,0.0136273049188704,0,low
57186,1.00709929,48,1,0.215759516,5621.0,6,1,0,0,1.0,0.4557139705874153,1,medium
57187,0.598204795,45,0,0.304646148,5100.0,7,0,2,0,1.0,0.0343000978281776,0,low
57188,0.02470888,35,0,0.067590988,7500.0,10,0,0,0,0.0,0.0094823135704951,0,low
57189,0.038432402,67,0,0.101326668,5200.0,11,0,1,0,1.0,0.0053496876691375,0,low
57190,0.304815176,69,1,0.294871795,7409.0,10,0,2,0,0.0,0.054006974357913,0,low
57191,0.045673207,50,0,1562.0,,7,0,1,0,0.0,0.0081995424323673,0,low
57192,0.446036023,36,0,2056.0,0.0,8,0,2,0,2.0,0.0320111018303868,0,low
57193,0.024373722,62,0,0.139744718,9087.0,10,0,0,0,0.0,0.0078841601121196,0,low
57194,0.015752892,90,0,0.004749406,8000.0,6,0,0,0,0.0,0.0051388363280732,0,low
57195,0.0,68,0,0.182614841,7074.0,5,0,1,0,0.0,0.0081370857469865,0,low
57196,0.026666144,57,0,0.210837063,10500.0,14,0,2,0,0.0,0.0090348123572532,0,low
57197,0.9999999,60,0,0.287811104,3133.0,1,1,0,2,0.0,0.5430155089236864,1,high
57198,0.169380842,35,0,0.854897494,4389.0,6,0,2,0,0.0,0.0286524355928951,0,low
57199,0.011733659,51,0,0.208891725,4700.0,10,0,0,0,2.0,0.0086087803876318,0,low
57200,0.585546987,24,0,0.109556178,2500.0,3,0,0,0,0.0,0.0528554877083764,0,low
57201,0.317240385,61,0,0.520699016,5893.0,11,0,1,0,0.0,0.027721645823284,0,low
57202,0.267163026,43,0,0.242469381,12083.0,13,0,2,0,0.0,0.012743320779757,0,low
57203,0.053669325,63,0,0.397396787,9833.0,12,0,1,0,1.0,0.0092980077233729,0,low
57204,0.9999999,51,2,1.629609246,1816.0,4,1,1,1,0.0,0.6465999564479139,1,high
57205,0.041082192,81,0,0.112565445,4583.0,4,0,0,0,0.0,0.0034160762138468,0,low
57206,0.137067938,30,0,0.038961039,3772.0,9,0,0,0,0.0,0.0234684466095997,0,low
57207,0.414627178,31,0,0.393427376,6450.0,11,0,2,0,2.0,0.0382576328941551,0,low
57208,0.054432416,83,0,0.092029581,2433.0,3,0,0,0,1.0,0.0054009252234087,0,low
57209,0.026971515,36,0,0.050853301,5800.0,4,0,0,0,0.0,0.0057747768685631,0,low
57210,0.373126041,28,1,0.100698273,2720.0,3,1,0,0,0.0,0.283220525795435,1,medium
57211,0.664137264,42,0,0.556751964,7893.0,18,0,2,0,3.0,0.1119909846354373,1,medium
57212,0.266037112,48,1,0.476979262,7666.0,7,0,1,0,2.0,0.0593304005038931,0,low
57213,0.168134379,59,0,0.133155043,14208.0,10,0,1,0,1.0,0.0094542522980162,0,low
57214,0.022256389,77,0,0.203203365,6180.0,19,0,1,0,1.0,0.0105414283770624,0,low
57215,0.043871874,45,0,0.45788712,6909.0,20,0,1,0,1.0,0.0202679221703006,0,low
